sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
46193;DHT22;31922;40.93809077;9.49770927;2025-06-01T00:00:01;24.10;91.40
19039;DHT22;9652;49.014;12.052;2025-06-01T00:00:01;24.50;51.80
29775;DHT22;16676;51.202;6.774;2025-06-01T00:00:01;24.90;90.60
28071;DHT22;15383;48.408;9.968;2025-06-01T00:00:02;16.20;99.90
1948;DHT22;974;52.400;9.818;2025-06-01T00:00:02;18.40;99.90
61386;DHT22;47256;18.904;-99.054;2025-06-01T00:00:02;28.90;99.90
4354;DHT22;11018;51.258;6.806;2025-06-01T00:00:03;17.60;86.90
4604;DHT22;2314;48.272;11.562;2025-06-01T00:00:03;18.10;99.90
13174;DHT22;6652;48.802;9.190;2025-06-01T00:00:03;18.30;99.90
7196;DHT22;3639;51.308;5.624;2025-06-01T00:00:03;18.40;99.90
11112;DHT22;5609;49.466;8.468;2025-06-01T00:00:03;18.50;99.90
17687;DHT22;8962;52.538;13.266;2025-06-01T00:00:03;19.00;1.00
46336;DHT22;31365;48.858;8.530;2025-06-01T00:00:03;21.10;99.90
48515;DHT22;34309;47.260;2.796;2025-06-01T00:00:03;21.30;57.70
11597;DHT22;5854;48.072;16.286;2025-06-01T00:00:03;21.40;1.00
38010;DHT22;53381;48.19706089;11.46408588;2025-06-01T00:00:03;21.70;98.20
94045;DHT22;86519;47.52042280;-2.58037240;2025-06-01T00:00:03;25.20;62.30
53091;DHT22;38970;-33.87821280;151.17238641;2025-06-01T00:00:04;14.80;82.40
88870;DHT22;80238;47.830;-3.870;2025-06-01T00:00:04;15.30;99.90
92385;DHT22;84516;51.208;3.202;2025-06-01T00:00:04;16.90;72.70
21627;DHT22;10975;47.872;12.972;2025-06-01T00:00:04;17.00;99.90
6518;DHT22;3292;48.944;9.240;2025-06-01T00:00:04;17.40;1.00
18888;DHT22;9576;47.792;9.628;2025-06-01T00:00:04;18.10;99.90
61351;DHT22;47119;49.130;9.218;2025-06-01T00:00:04;18.39;74.96
9057;DHT22;4563;54.756;9.400;2025-06-01T00:00:04;19.00;77.90
25550;DHT22;13444;50.562;7.262;2025-06-01T00:00:04;19.10;99.90
8595;DHT22;4335;48.860;9.198;2025-06-01T00:00:04;19.30;99.90
3644;DHT22;1838;50.742;7.158;2025-06-01T00:00:04;19.90;99.90
85191;DHT22;75560;0.000;0.000;2025-06-01T00:00:04;20.30;53.10
51974;DHT22;80499;49.01022042;8.36179197;2025-06-01T00:00:04;20.30;99.90
7360;DHT22;3720;48.274;7.796;2025-06-01T00:00:04;20.90;99.90
41884;DHT22;27566;50.930;5.328;2025-06-01T00:00:04;21.70;94.50
47692;DHT22;33455;50.97446235;4.42764830;2025-06-01T00:00:04;22.20;81.00
3190;DHT22;1606;51.946;10.558;2025-06-01T00:00:04;22.50;99.90
50955;DHT22;36966;48.064;-0.792;2025-06-01T00:00:04;24.30;49.50
16315;DHT22;8266;52.150;4.768;2025-06-01T00:00:04;25.30;48.70
2995;DHT22;35277;49.890;8.222;2025-06-01T00:00:04;25.50;78.40
48535;DHT22;34323;52.022;5.686;2025-06-01T00:00:04;25.80;99.90
18317;DHT22;9284;52.298;21.164;2025-06-01T00:00:05;12.60;1.00
15638;DHT22;26604;53.596;10.042;2025-06-01T00:00:05;16.00;99.90
84230;DHT22;74365;48.46365000;9.22919000;2025-06-01T00:00:05;16.10;99.90
4699;DHT22;33708;49.466;11.176;2025-06-01T00:00:05;17.20;36.70
34153;DHT22;20426;48.372;10.888;2025-06-01T00:00:05;17.70;99.90
27252;DHT22;14757;48.36019750;10.90774994;2025-06-01T00:00:05;18.20;99.90
37292;DHT22;47507;47.58065270;9.25123315;2025-06-01T00:00:05;18.30;99.90
